622, 55948651200
623, 125051351040
624, 30916214784
625, 117187500000
626, 57402978048
627, 78008832000
628, 57953166336
629, 142741979136
630, 22574039040
631, 158280544800
632, 59060551680
633, 94688697600
634, 60396503616
635, 123878522880
636, 35660611584
637, 126857622528
638, 54020736000
639, 97389734400
640, 48318382080
641, 168559411200
642, 37394846208
643, 170673815088
644, 51706626048
645, 76895723520
646, 57868369920
647, 174962236896
648, 39182082048
649, 157192992000
650, 47174400000
651, 86394470400
652, 67349242368
653, 181545764448
654, 40277191680
655, 140272704000
656, 67711795200
657, 108879427584
658, 57742626816
659, 188313362160
660, 29196288000
661, 190610719200
662, 71803432800
663, 98545434624
664, 72007262208
665, 119140761600
666, 42507721728
667, 182229949440
668, 74218669056
669, 118168049664
670, 57156295680
671, 179720640000
672, 38050725888
673, 204839405568
674, 77157190656
675, 94478400000
676, 71858562048
677, 209754725856
678, 46538440704
679, 176616308736
680, 57755566080
681, 126887493888
682, 70709760000
683, 217292909328
684, 45954293760
685, 167848980480
686, 69731032896
687, 131423869440
688, 82022105088
689, 202819728384
690, 36933304320
691, 227657689200
692, 85491606528
693, 103464345600
694, 86738551776
695, 177886195200
696, 50288394240
697, 215831347200
698, 88757121600
699, 140860422144
700, 58060800000
701, 241129980000
702, 49521798144
703, 224346309120
704, 83047219200
705, 109985955840
706, 92899749888
707, 207688320000
708, 54874644480
709, 252331284960
710, 72140544000
711, 149497021440
712, 95277219840
713, 238527590400
714, 45482508288
715, 166053888000
716, 98002414080
717, 155956792320
718, 99383492160
719, 266876464320
720, 45864714240
721, 224678458368
722, 96270729120
723, 161248665600
724, 102462796800
725, 204624000000
726, 55659225600
727, 278958135456
728, 81155063808
729, 167365651248
730, 80651427840
731, 261445459968
732, 62738841600
733, 288285100128
734, 108549369216
735, 111523184640
736, 105054732288
737, 261966355200
738, 64273305600
739, 297844017840
740, 83965870080
741, 154882990080
742, 93609105408
743, 304347374688
744, 65824358400
745, 234986112000
746, 115829068608
747, 182268382464
748, 99267379200
749, 261763923456
750, 54000000000
751, 317673000000
752, 117318352896
753, 189756000000
754, 107255715840
755, 247881600000
756, 60949905408
757, 327950786016
758, 123468922080
759, 169277644800
760, 90773913600
761, 334939843200
762, 74327113728
763, 281940341760
764, 127090483200
765, 146193776640
766, 128768007168
767, 312099540480
768, 77309411328
769, 349252485120
770, 76640256000
771, 208580640768
772, 132505141248
773, 356578419168
774, 77856920064
775, 267840000000
776, 134564806656
777, 176328327168
778, 137034181440
779, 339220224000
780, 57967902720
781, 330644160000
782, 125573234688
783, 214806090240
784, 118958063616
785, 289765831680
786, 84163622400
787, 383129896176
788, 143851631616
789, 228772329984
790, 110738534400
791, 325769084928
792, 78829977600
793, 356827161600
794, 148667213376
